4,Shareholders Approve Aether Changeover (washingtonpost.com),"washingtonpost.com - Shareholders approved Aether Systems Inc.'s sale of one of its two remaining operating divisions yesterday, a deal that will take the Owings Mills company out of the wireless business and nearly complete its transformation into a mortgage investment fund."
2,Utah hires Whittingham to replace Meyer,Utah defensive coordinator Kyle Whittingham was hired as the school #39;s football coach to replace Urban Meyer. Whittingham rejected an offer from rival BYU to take the Utes #39; job.
4,China shuts internet cafes,"CHINA has closed 1,600 internet cafes and fined operators a total of \$US12 million (\$16 million) for letting children play violent games and for other violations, the government said."
4,Taipei to Cloak City in World's Largest Wi-Fi Grid," TAIPEI (Reuters) - Dennis Tseng is an avid Web surfer who  loves to hang out in Taipei's upmarket Hsinyi district, where  wireless Internet access is freely available to all."
1,"U.S. Forces Bomb Falluja, Release Police", BAGHDAD (Reuters) - U.S. forces freed the police chief of  the rebel-held city of Falluja on Tuesday after warplanes  bombed what the military said were houses and arms dumps used  by America's top enemy in Iraq.
4,MacCentral Week in Review,"First of all, I #39;d like to thank the dozens of newsletter subscribers who took the time to respond to last week #39;s editorial,  quot;The Real World, quot; in which I talked about my son #39;s school #39;s decision to switch from Macs to PCs."
1,Bush Blames Defect for Flu Shot Shortage (AP),"AP - In a state flush with elderly voters concerned about the lack of flu vaccine, President Bush on Tuesday sought to allay fears about shortages that he says were caused by a ""major manufacturing defect"" but Democrats link to incompetence."
2,"Brunell, Redskins Shellac Dolphins 17-0 (AP)","AP - Mark Brunell directed two touchdown drives, and the Washington Redskins controlled the ball for 41 minutes to beat the Miami Dolphins 17-0 Saturday night."
1,Russia Slams West for Double Standards on Beslan (Reuters),"Reuters - Russian Foreign Minister Sergei Lavrov\accused the West of double standards on terrorism in the wake\of his country's bloodiest hostage crisis, highlighting a\growing rift over the issue between the former Cold War foes."
4,HP cues iPod in big product push,Hewlett-Packard brands its own version of Apple's music player and introduces a line of consumer products.
3,Samsung unveils 2-gigabyte chip,Samsung Electronics announced three breakthroughs in key technologies that promise greater data storage and faster processing for computers and mobile devices such as MP3 audio players.
1,Syrian Rights Activist to Be Released Pending Trial," DAMASCUS (Reuters) - A Syrian court has agreed to release  on bail a prominent rights activist who faces trial on charges  of tarnishing the image of the Arab state by publishing false  information, one of his lawyers said Monday."
1,Indonesia releases embassy attack footage,"Indonesian police on Saturday released security camera images of a truck bombing outside the Australian Embassy, and investigators found traces of explosives in a room rented by two Malaysian militants wanted in the blast."
4,Sport Anglers Said to Catch More Fish Than Thought,"Casual fishermen reel in nearly a quarter of the catch of overfished saltwater species, a much higher share than previously thought, researchers report in a new study."
4,High Oil Prices Might Be A Blessing In Disguise,"The absolute price of oil has reached a new high. The growth     of the economies in China, India and the rest of Asia are increasing the demand     for oil. There are production problems in Venezuela (strikes and sabotage), Norway (strikes), Nigeria (civil war), Iraq (sabotage) and Russia (internal politics). Hurricane Ivan and other hurricanes this year disrupted     production in the Gulf of Mexico and transportation of oil in the Atlantic.     In the next decade Eastern Europe will also require more oil to feed its growing economies. The price of crude oil has led to     prices of above \$55 a barrel and lifted heating oil to a record and     natural gas to a 20-month high. Though prices may eventually fall a bit, they are likely to remain higher than we were once     accustomed.    However, all is not gloom and doom."
1,8 Slashed to Death in Chinese High School,The unexplained attack is the latest and most serious in a series of such knifings that have alarmed the Chinese public and led police to reinforce security at schools and day-care centers.
2,"Marion Jones sues head of BALCO, challenges him to take lie &lt;b&gt;...&lt;/b&gt;",SAN FRANCISCO Olympic track star Marion Jones is seeking 25 (m) million dollars in a defamation lawsuit against BALCO founder Victor Conte.
3,Ottawa to sell off all Petro-Canada shares,"Ottawa is selling off its \$3.1-billion stake in Petro-Canada, the Calgary-based oil company says. The stock sale would be the biggest in Canadian history."
2,Goosen wins in Match Play; matches suspended by darkness,"CBC SPORTS ONLINE - US Open champion Retief Goosen was the only winner on a rainy opening day of the World Match Play Championship on Thursday, beating Jeff Maggert by a record 12 and 11."
3,U.S. Oil Over \$54 on Winter Fuel Worries," SINGAPORE (Reuters) - Oil prices surged to new record highs  again Tuesday, taking U.S. crude above \$54, with global  supplies hounded by outages that are thwarting efforts to build  winter heating fuel inventories."
4,Spacewalking astronauts replace worn-out piece of cooling &lt;b&gt;...&lt;/b&gt;,"Leaving their orbiting outpost unmanned, the international space station #39;s two astronauts floated outside on a spacewalk Friday and plugged in new antennas and replaced a worn-out piece of cooling equipment."
4,Gartner: Half of U.S. IT operations jobs to vanish,"In an eyebrow-raising forecast, Gartner researchers said they believe that as many as 50 percent of the IT operational jobs in the U.S. could disappear over the next two decades because of improvements in data center technologies."
2,West Lafayette place to be for battle of unbeatens,Hope the  quot;College Gameday #39; #39; crew -- which will be broadcasting from Purdue #39;s campus for the first time -- can come up with a title that does justice to the marquee matchup Saturday between the No.
1,U.S. Mission Flouts Cuba Christmas Warning (AP),AP - U.S. diplomats on Wednesday ignored a warning from the Cuban government to immediately take down Christmas decorations outside its offices or face unspecified consequences.
1,Haitians Say Police Killed 13 in Pro-Aristide Slum," PORT-AU-PRINCE, Haiti (Reuters) - Residents of a  Port-au-Prince slum accused Haitian police on Wednesday of  executing 13 people believed to be supporters of ousted  President Jean-Bertrand Aristide."
4,Critical IE patch issued,"MICROSOFT has issued an out-of-schedule critical patch for its Internet Explorer web browser, plugging a security hole that could allow a hacker to take control of a PC."
1,ABC News Fighting Kills at Least 16 in Iraq,"An injured Iraqi woman cries out at the scene of an insurgent mortar strike in the Dora section of Baghdad, Iraq, Monday, Nov. 15, 2004."
2,ABC Apologizes for Steamy Football Intro,"Philadelphia Eagles wide receiver Terrell Owens (81) pulls in a 50 yard touchdown pass in front of Dallas Cowboys defenders Nathan Jones (33) and Tony Dixon (24) during the first quarter in Irving, Texas, Monday, Nov. 15, 2004."
4,Motions in Nearby Galaxy Cluster Reveal Hidden Superstructure,"Chandra X-Ray Observatory -- A nearby galaxy cluster is facing an intergalactic headwind as it is pulled by an underlying superstructure of dark matter, according to new evidence from NASA's Chandra X-ray Observatory.     Astronomers think that most of the matter in the universe is concentrated in long large filaments of dark matter and that galaxy clusters are formed where these filaments intersect..."
2,Panthers Contending With Banged Up O-Line (AP),"AP - Once considered a rebuilding project, the Carolina Panthers' offensive line has become a concern as injuries mount."
2,Suzuki into Japan Open quarterfinals,"TOKYO - Takao Suzuki kept Japanese hopes alive in the men #39;s draw at the Japan Open on Wednesday after producing a hard-fought win over 15th-seeded Czech Jan Hernych to reach the third round of the \$860,000 event for the fourth year running."
3,Justice OKs Cingular-AT T Wireless Deal,"Justice Department antitrust regulators cleared the way Monday for Cingular Wireless LLC's \$41 billion acquisition of AT T Wireless Services Inc., a crucial step toward creating the nation's largest wireless telephone company."
3,"Oil Falls \$3, Winter Fuel Inventories Up"," LONDON (Reuters) - World oil prices slid \$3 a barrel on  Wednesday, shedding nearly 7 percent, as a larger-than-expected  build in U.S. heating stocks soothed worries about a winter  fuel deficit."
